id	scale_level	node_type	title	parent_node_id	region_cell_code	g1_type	place_template_id	evidence_status	status	confidence
gn_nov_g1_00_05_g2_17_boundary_edge	G2	border_crossing	Край ячейки и выход	gn_nov_g1_00_05	nov_g1_00_05	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_05_g2_18_unknown_local_tracks	G2	route_junction	Неизвестные местные тропы	gn_nov_g1_00_05	nov_g1_00_05	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_01_main_corridor	G2	route_junction	Главный речной/дорожный коридор	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		source_backed_context	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_02_river_or_lake_edge	G2	water_segment	Береговой ход (Волхов)	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		source_backed_context	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_03_landing_zone	G2	water_segment	Высадка / лодочный подход (Волхов)	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_04_ford_or_ferry	G2	ford	Переправочная зона (Волхов)	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_05_market_or_pogost_approac	G2	route_junction	Подход к торгу/погосту	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_06_rural_supply_belt	G2	cell_subgraph	Сельская снабженческая полоса	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_07_hay_floodplain	G2	cell_subgraph	Пойменный покос	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_08_fishing_water	G2	water_segment	Рыболовная вода (Волхов)	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_09_craft_resource_edge	G2	cell_subgraph	Ремесленно-промысловой край	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_10_local_road_net	G2	road_segment	Местная дорожная сеть	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_11_winter_crossing	G2	road_segment	Зимний ход / ледовый путь	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_12_risk_backwater	G2	water_segment	Опасная заводь / мокрый обход	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_13_settlement_cluster	G2	cell_subgraph	Поселенческий куст	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_14_outer_forest	G2	cell_subgraph	Задний лесной участок	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_15_small_stream	G2	water_segment	Малый приток/ручей	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_16_watch_or_rest	G2	route_junction	Сторожевой/ночлежный ориентир	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_17_boundary_edge	G2	border_crossing	Край ячейки и выход	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_00_06_g2_18_unknown_local_tracks	G2	route_junction	Неизвестные местные тропы	gn_nov_g1_00_06	nov_g1_00_06	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_01_main_corridor	G2	route_junction	Главный речной/дорожный коридор	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		source_backed_context	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_02_river_or_lake_edge	G2	water_segment	Береговой ход (Ильмень)	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		source_backed_context	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_03_landing_zone	G2	water_segment	Высадка / лодочный подход (Ильмень)	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_04_ford_or_ferry	G2	ford	Переправочная зона (Ильмень)	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_05_market_or_pogost_approac	G2	route_junction	Подход к торгу/погосту	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_06_rural_supply_belt	G2	cell_subgraph	Сельская снабженческая полоса	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_07_hay_floodplain	G2	cell_subgraph	Пойменный покос	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_08_fishing_water	G2	water_segment	Рыболовная вода (Ильмень)	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_09_craft_resource_edge	G2	cell_subgraph	Ремесленно-промысловой край	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_10_local_road_net	G2	road_segment	Местная дорожная сеть	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_11_winter_crossing	G2	road_segment	Зимний ход / ледовый путь	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_12_risk_backwater	G2	water_segment	Опасная заводь / мокрый обход	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_13_settlement_cluster	G2	cell_subgraph	Поселенческий куст	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_14_outer_forest	G2	cell_subgraph	Задний лесной участок	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_15_small_stream	G2	water_segment	Малый приток/ручей	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_16_watch_or_rest	G2	route_junction	Сторожевой/ночлежный ориентир	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_17_boundary_edge	G2	border_crossing	Край ячейки и выход	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_00_g2_18_unknown_local_tracks	G2	route_junction	Неизвестные местные тропы	gn_nov_g1_01_00	nov_g1_01_00	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_01_main_corridor	G2	route_junction	Главный речной/дорожный коридор	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		source_backed_context	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_02_river_or_lake_edge	G2	water_segment	Береговой ход (Ильмень)	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		source_backed_context	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_03_landing_zone	G2	water_segment	Высадка / лодочный подход (Ильмень)	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_04_ford_or_ferry	G2	ford	Переправочная зона (Ильмень)	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_05_market_or_pogost_approac	G2	route_junction	Подход к торгу/погосту	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_06_rural_supply_belt	G2	cell_subgraph	Сельская снабженческая полоса	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_07_hay_floodplain	G2	cell_subgraph	Пойменный покос	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_08_fishing_water	G2	water_segment	Рыболовная вода (Ильмень)	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_09_craft_resource_edge	G2	cell_subgraph	Ремесленно-промысловой край	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_10_local_road_net	G2	road_segment	Местная дорожная сеть	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_11_winter_crossing	G2	road_segment	Зимний ход / ледовый путь	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_12_risk_backwater	G2	water_segment	Опасная заводь / мокрый обход	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_13_settlement_cluster	G2	cell_subgraph	Поселенческий куст	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_14_outer_forest	G2	cell_subgraph	Задний лесной участок	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_15_small_stream	G2	water_segment	Малый приток/ручей	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_16_watch_or_rest	G2	route_junction	Сторожевой/ночлежный ориентир	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_17_boundary_edge	G2	border_crossing	Край ячейки и выход	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_01_g2_18_unknown_local_tracks	G2	route_junction	Неизвестные местные тропы	gn_nov_g1_01_01	nov_g1_01_01	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_01_main_corridor	G2	route_junction	Главный речной/дорожный коридор	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		source_backed_context	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_02_river_or_lake_edge	G2	water_segment	Береговой ход (Ильмень)	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		source_backed_context	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_03_landing_zone	G2	water_segment	Высадка / лодочный подход (Ильмень)	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_04_ford_or_ferry	G2	ford	Переправочная зона (Ильмень)	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_05_market_or_pogost_approac	G2	route_junction	Подход к торгу/погосту	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_06_rural_supply_belt	G2	cell_subgraph	Сельская снабженческая полоса	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_07_hay_floodplain	G2	cell_subgraph	Пойменный покос	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_08_fishing_water	G2	water_segment	Рыболовная вода (Ильмень)	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_09_craft_resource_edge	G2	cell_subgraph	Ремесленно-промысловой край	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_10_local_road_net	G2	road_segment	Местная дорожная сеть	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_11_winter_crossing	G2	road_segment	Зимний ход / ледовый путь	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
gn_nov_g1_01_02_g2_12_risk_backwater	G2	water_segment	Опасная заводь / мокрый обход	gn_nov_g1_01_02	nov_g1_01_02	dense_river_road		regional_typological	usable_with_caution	medium_low
