id	slug	title	node_type	scale_level	parent_node_id	region_id	region_cell_code	grid_x	grid_y	g1_type	g2_zone_type	primary_landscape_template_id	secondary_landscape_template_ids	primary_water_body_template_id	secondary_water_body_template_ids	land_use_template_ids	route_template_ids_guidance	route_hint_edge_type	known_landmarks	canonical_corridors	summary	evidence_status	status	confidence	sources	audit_notes
gn_nov_g1_00_02_g2_15_small_stream	nov_g1_00_02_g2_15_small_stream	Малый приток/ручей	water_segment	G2	gn_nov_g1_00_02	region_novgorod_land	nov_g1_00_02	0	2	dense_river_road	small_stream	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"	wb_medium_river	"[""wb_brook"", ""wb_floodwater""]"	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	ford	[]	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_02: малый приток/ручей. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_02_g2_16_watch_or_rest	nov_g1_00_02_g2_16_watch_or_rest	Сторожевой/ночлежный ориентир	route_junction	G2	gn_nov_g1_00_02	region_novgorod_land	nov_g1_00_02	0	2	dense_river_road	watch_or_rest	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"		[]	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	path	[]	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_02: сторожевой/ночлежный ориентир. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_02_g2_17_boundary_edge	nov_g1_00_02_g2_17_boundary_edge	Край ячейки и выход	border_crossing	G2	gn_nov_g1_00_02	region_novgorod_land	nov_g1_00_02	0	2	dense_river_road	boundary_edge	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"		[]	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	border_transition	[]	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_02: край ячейки и выход. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_02_g2_18_unknown_local_tracks	nov_g1_00_02_g2_18_unknown_local_tracks	Неизвестные местные тропы	route_junction	G2	gn_nov_g1_00_02	region_novgorod_land	nov_g1_00_02	0	2	dense_river_road	unknown_local_tracks	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"		[]	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	path	[]	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_02: неизвестные местные тропы. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_01_main_corridor	nov_g1_00_03_g2_01_main_corridor	Главный речной/дорожный коридор	route_junction	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	main_corridor	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"		[]	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	corridor_segment	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: главный речной/дорожный коридор. Это зона территории, а не комната и не конкретная изба.	source_backed_context	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_02_river_or_lake_edge	nov_g1_00_03_g2_02_river_or_lake_edge	Береговой ход (Шелонь)	water_segment	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	river_or_lake_edge	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"	wb_medium_river	"[""wb_brook"", ""wb_floodwater""]"	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	river	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: береговой ход. Это зона территории, а не комната и не конкретная изба.	source_backed_context	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_03_landing_zone	nov_g1_00_03_g2_03_landing_zone	Высадка / лодочный подход (Шелонь)	water_segment	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	landing_zone	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"	wb_medium_river	"[""wb_brook"", ""wb_floodwater""]"	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	river	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: высадка / лодочный подход. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_04_ford_or_ferry	nov_g1_00_03_g2_04_ford_or_ferry	Переправочная зона (Шелонь)	ford	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	ford_or_ferry	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"	wb_medium_river	"[""wb_brook"", ""wb_floodwater""]"	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	ford	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: переправочная зона. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_05_market_or_pogost_approac	nov_g1_00_03_g2_05_market_or_pogost_approac	Подход к торгу/погосту	route_junction	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	market_or_pogost_approach	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"		[]	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	path	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: подход к торгу/погосту. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_06_rural_supply_belt	nov_g1_00_03_g2_06_rural_supply_belt	Сельская снабженческая полоса	cell_subgraph	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	rural_supply_belt	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"		[]	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	path	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: сельская снабженческая полоса. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_07_hay_floodplain	nov_g1_00_03_g2_07_hay_floodplain	Пойменный покос	cell_subgraph	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	hay_floodplain	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"		[]	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	path	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: пойменный покос. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_08_fishing_water	nov_g1_00_03_g2_08_fishing_water	Рыболовная вода (Шелонь)	water_segment	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	fishing_water	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"	wb_medium_river	"[""wb_brook"", ""wb_floodwater""]"	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	lake_route	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: рыболовная вода. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
gn_nov_g1_00_03_g2_09_craft_resource_edge	nov_g1_00_03_g2_09_craft_resource_edge	Ремесленно-промысловой край	cell_subgraph	G2	gn_nov_g1_00_03	region_novgorod_land	nov_g1_00_03	0	3	dense_river_road	craft_resource_edge	lt_alluvial_floodplain	"[""lt_boreal_mixed_forest"", ""lt_wet_meadow""]"		[]	"[""lu_hay_meadow_cutting"", ""lu_inland_capture_fishing"", ""lu_rainfed_arable"", ""lu_hunting_ground""]"	"[""rt_river_route"", ""rt_local_road"", ""rt_ford"", ""rt_winter_road""]"	forest_track	"[""Шелонь""]"	"[""Шелонское направление"", ""западная пограничная сеть""]"	G2-зона внутри nov_g1_00_03: ремесленно-промысловой край. Это зона территории, а не комната и не конкретная изба.	regional_typological	usable_with_caution	medium_low	"[""src_project_g1_g5_rules"", ""src_project_graph_architecture"", ""src_novgorod_region_g1_70""]"	Сгенерировано по типу G1 и разрешённым слоям G1; не является отдельным историческим фактом.
